Bandit,Reward,Algorithm
17276,0,EpsilonGreedy
17277,0,EpsilonGreedy
17278,1,EpsilonGreedy
17279,1,EpsilonGreedy
17280,1,EpsilonGreedy
17281,0,EpsilonGreedy
17282,1,EpsilonGreedy
17283,0,EpsilonGreedy
17284,0,EpsilonGreedy
17285,1,EpsilonGreedy
17286,0,EpsilonGreedy
17287,0,EpsilonGreedy
17288,1,EpsilonGreedy
17289,1,EpsilonGreedy
17290,0,EpsilonGreedy
17291,0,EpsilonGreedy
17292,1,EpsilonGreedy
17293,1,EpsilonGreedy
17294,1,EpsilonGreedy
17295,1,EpsilonGreedy
17296,0,EpsilonGreedy
17297,0,EpsilonGreedy
17298,0,EpsilonGreedy
17299,1,EpsilonGreedy
17300,0,EpsilonGreedy
17301,1,EpsilonGreedy
17302,1,EpsilonGreedy
17303,0,EpsilonGreedy
17304,0,EpsilonGreedy
17305,0,EpsilonGreedy
17306,0,EpsilonGreedy
17307,1,EpsilonGreedy
17308,1,EpsilonGreedy
17309,1,EpsilonGreedy
17310,0,EpsilonGreedy
17311,0,EpsilonGreedy
17312,1,EpsilonGreedy
17313,0,EpsilonGreedy
17314,1,EpsilonGreedy
17315,1,EpsilonGreedy
17316,0,EpsilonGreedy
17317,0,EpsilonGreedy
17318,1,EpsilonGreedy
17319,0,EpsilonGreedy
17320,0,EpsilonGreedy
17321,1,EpsilonGreedy
17322,0,EpsilonGreedy
17323,0,EpsilonGreedy
17324,0,EpsilonGreedy
17325,0,EpsilonGreedy
17326,1,EpsilonGreedy
17327,1,EpsilonGreedy
17328,0,EpsilonGreedy
17329,0,EpsilonGreedy
17330,0,EpsilonGreedy
17331,0,EpsilonGreedy
17332,1,EpsilonGreedy
17333,1,EpsilonGreedy
17334,0,EpsilonGreedy
17335,1,EpsilonGreedy
17336,1,EpsilonGreedy
17337,1,EpsilonGreedy
17338,1,EpsilonGreedy
17339,0,EpsilonGreedy
17340,0,EpsilonGreedy
17341,1,EpsilonGreedy
17342,1,EpsilonGreedy
17343,1,EpsilonGreedy
17344,0,EpsilonGreedy
17345,0,EpsilonGreedy
17346,0,EpsilonGreedy
17347,0,EpsilonGreedy
17348,0,EpsilonGreedy
17349,0,EpsilonGreedy
17350,1,EpsilonGreedy
17351,0,EpsilonGreedy
17352,1,EpsilonGreedy
17353,0,EpsilonGreedy
17354,0,EpsilonGreedy
17355,1,EpsilonGreedy
17356,1,EpsilonGreedy
17357,0,EpsilonGreedy
17358,1,EpsilonGreedy
17359,0,EpsilonGreedy
17360,1,EpsilonGreedy
17361,0,EpsilonGreedy
17362,0,EpsilonGreedy
17363,0,EpsilonGreedy
17364,0,EpsilonGreedy
17365,0,EpsilonGreedy
17366,0,EpsilonGreedy
17367,1,EpsilonGreedy
17368,0,EpsilonGreedy
17369,0,EpsilonGreedy
17370,1,EpsilonGreedy
17371,0,EpsilonGreedy
17372,0,EpsilonGreedy
17373,0,EpsilonGreedy
17374,0,EpsilonGreedy
17375,0,EpsilonGreedy
17376,0,EpsilonGreedy
17377,0,EpsilonGreedy
17378,0,EpsilonGreedy
17379,0,EpsilonGreedy
17380,0,EpsilonGreedy
17381,0,EpsilonGreedy
17382,1,EpsilonGreedy
17383,0,EpsilonGreedy
17384,0,EpsilonGreedy
17385,0,EpsilonGreedy
17386,0,EpsilonGreedy
17387,0,EpsilonGreedy
17388,0,EpsilonGreedy
17389,0,EpsilonGreedy
17390,0,EpsilonGreedy
17391,1,EpsilonGreedy
17392,0,EpsilonGreedy
17393,0,EpsilonGreedy
17394,1,EpsilonGreedy
17395,0,EpsilonGreedy
17396,0,EpsilonGreedy
17397,0,EpsilonGreedy
17398,0,EpsilonGreedy
17399,1,EpsilonGreedy
17400,0,EpsilonGreedy
17401,1,EpsilonGreedy
17402,1,EpsilonGreedy
17403,0,EpsilonGreedy
17404,0,EpsilonGreedy
17405,0,EpsilonGreedy
17406,0,EpsilonGreedy
17407,0,EpsilonGreedy
17408,0,EpsilonGreedy
17409,1,EpsilonGreedy
17410,0,EpsilonGreedy
17411,0,EpsilonGreedy
17412,0,EpsilonGreedy
17413,0,EpsilonGreedy
17414,0,EpsilonGreedy
17415,0,EpsilonGreedy
17416,1,EpsilonGreedy
17417,1,EpsilonGreedy
17418,0,EpsilonGreedy
17419,1,EpsilonGreedy
17420,0,EpsilonGreedy
17421,1,EpsilonGreedy
17422,0,EpsilonGreedy
17423,0,EpsilonGreedy
17424,0,EpsilonGreedy
17425,0,EpsilonGreedy
17426,0,EpsilonGreedy
17427,0,EpsilonGreedy
17428,0,EpsilonGreedy
17429,0,EpsilonGreedy
17430,0,EpsilonGreedy
17431,0,EpsilonGreedy
17432,0,EpsilonGreedy
17433,0,EpsilonGreedy
17434,0,EpsilonGreedy
17435,0,EpsilonGreedy
17436,1,EpsilonGreedy
17437,1,EpsilonGreedy
17438,0,EpsilonGreedy
17439,0,EpsilonGreedy
17440,1,EpsilonGreedy
17441,0,EpsilonGreedy
17442,0,EpsilonGreedy
17443,0,EpsilonGreedy
17444,0,EpsilonGreedy
17445,1,EpsilonGreedy
17446,0,EpsilonGreedy
17447,1,EpsilonGreedy
17448,0,EpsilonGreedy
17449,0,EpsilonGreedy
17450,1,EpsilonGreedy
17451,1,EpsilonGreedy
17452,1,EpsilonGreedy
17453,0,EpsilonGreedy
17454,1,EpsilonGreedy
17455,0,EpsilonGreedy
17456,0,EpsilonGreedy
17457,0,EpsilonGreedy
17458,0,EpsilonGreedy
17459,1,EpsilonGreedy
17460,1,EpsilonGreedy
17461,1,EpsilonGreedy
17462,1,EpsilonGreedy
17463,1,EpsilonGreedy
17464,0,EpsilonGreedy
17465,1,EpsilonGreedy
17466,1,EpsilonGreedy
17467,0,EpsilonGreedy
17468,0,EpsilonGreedy
17469,0,EpsilonGreedy
17470,0,EpsilonGreedy
17471,0,EpsilonGreedy
17472,0,EpsilonGreedy
17473,1,EpsilonGreedy
17474,0,EpsilonGreedy
17475,0,EpsilonGreedy
17476,0,EpsilonGreedy
17477,0,EpsilonGreedy
17478,0,EpsilonGreedy
17479,0,EpsilonGreedy
17480,1,EpsilonGreedy
17481,0,EpsilonGreedy
17482,1,EpsilonGreedy
17483,1,EpsilonGreedy
17484,0,EpsilonGreedy
17485,0,EpsilonGreedy
17486,1,EpsilonGreedy
17487,0,EpsilonGreedy
17488,1,EpsilonGreedy
17489,1,EpsilonGreedy
17490,1,EpsilonGreedy
17491,1,EpsilonGreedy
17492,0,EpsilonGreedy
17493,0,EpsilonGreedy
17494,1,EpsilonGreedy
17495,0,EpsilonGreedy
17496,0,EpsilonGreedy
17497,0,EpsilonGreedy
17498,1,EpsilonGreedy
17499,1,EpsilonGreedy
17500,0,EpsilonGreedy
17501,0,EpsilonGreedy
17502,0,EpsilonGreedy
17503,0,EpsilonGreedy
17504,0,EpsilonGreedy
17505,0,EpsilonGreedy
17506,0,EpsilonGreedy
17507,0,EpsilonGreedy
17508,0,EpsilonGreedy
17509,1,EpsilonGreedy
17510,0,EpsilonGreedy
17511,0,EpsilonGreedy
17512,0,EpsilonGreedy
17513,0,EpsilonGreedy
17514,0,EpsilonGreedy
17515,1,EpsilonGreedy
17516,0,EpsilonGreedy
17517,0,EpsilonGreedy
17518,0,EpsilonGreedy
17519,0,EpsilonGreedy
17520,0,EpsilonGreedy
17521,0,EpsilonGreedy
17522,0,EpsilonGreedy
17523,0,EpsilonGreedy
17524,1,EpsilonGreedy
17525,0,EpsilonGreedy
17526,0,EpsilonGreedy
17527,1,EpsilonGreedy
17528,0,EpsilonGreedy
17529,1,EpsilonGreedy
17530,0,EpsilonGreedy
17531,0,EpsilonGreedy
17532,0,EpsilonGreedy
17533,0,EpsilonGreedy
17534,0,EpsilonGreedy
17535,1,EpsilonGreedy
17536,1,EpsilonGreedy
17537,0,EpsilonGreedy
17538,0,EpsilonGreedy
17539,0,EpsilonGreedy
17540,0,EpsilonGreedy
17541,0,EpsilonGreedy
17542,1,EpsilonGreedy
17543,0,EpsilonGreedy
17544,1,EpsilonGreedy
17545,1,EpsilonGreedy
17546,0,EpsilonGreedy
17547,0,EpsilonGreedy
17548,0,EpsilonGreedy
17549,1,EpsilonGreedy
17550,0,EpsilonGreedy
17551,0,EpsilonGreedy
17552,0,EpsilonGreedy
17553,0,EpsilonGreedy
17554,1,EpsilonGreedy
17555,0,EpsilonGreedy
17556,0,EpsilonGreedy
17557,1,EpsilonGreedy
17558,0,EpsilonGreedy
17559,0,EpsilonGreedy
17560,0,EpsilonGreedy
17561,0,EpsilonGreedy
17562,1,EpsilonGreedy
17563,0,EpsilonGreedy
17564,0,EpsilonGreedy
17565,0,EpsilonGreedy
17566,1,EpsilonGreedy
17567,0,EpsilonGreedy
17568,0,EpsilonGreedy
17569,0,EpsilonGreedy
17570,1,EpsilonGreedy
17571,0,EpsilonGreedy
17572,0,EpsilonGreedy
17573,0,EpsilonGreedy
17574,0,EpsilonGreedy
17575,1,EpsilonGreedy
17576,0,EpsilonGreedy
17577,0,EpsilonGreedy
17578,1,EpsilonGreedy
17579,0,EpsilonGreedy
17580,0,EpsilonGreedy
17581,0,EpsilonGreedy
17582,0,EpsilonGreedy
17583,0,EpsilonGreedy
17584,0,EpsilonGreedy
17585,0,EpsilonGreedy
17586,0,EpsilonGreedy
17587,0,EpsilonGreedy
17588,0,EpsilonGreedy
17589,0,EpsilonGreedy
17590,1,EpsilonGreedy
17591,0,EpsilonGreedy
17592,0,EpsilonGreedy
17593,1,EpsilonGreedy
17594,0,EpsilonGreedy
17595,1,EpsilonGreedy
17596,0,EpsilonGreedy
17597,0,EpsilonGreedy
17598,1,EpsilonGreedy
17599,0,EpsilonGreedy
17600,0,EpsilonGreedy
17601,1,EpsilonGreedy
17602,0,EpsilonGreedy
17603,0,EpsilonGreedy
17604,0,EpsilonGreedy
17605,0,EpsilonGreedy
17606,1,EpsilonGreedy
17607,1,EpsilonGreedy
17608,1,EpsilonGreedy
17609,0,EpsilonGreedy
17610,0,EpsilonGreedy
17611,0,EpsilonGreedy
17612,0,EpsilonGreedy
17613,1,EpsilonGreedy
17614,0,EpsilonGreedy
17615,0,EpsilonGreedy
17616,0,EpsilonGreedy
17617,1,EpsilonGreedy
17618,1,EpsilonGreedy
17619,0,EpsilonGreedy
17620,0,EpsilonGreedy
17621,0,EpsilonGreedy
17622,1,EpsilonGreedy
17623,0,EpsilonGreedy
17624,1,EpsilonGreedy
17625,0,EpsilonGreedy
17626,1,EpsilonGreedy
17627,0,EpsilonGreedy
17628,0,EpsilonGreedy
17629,0,EpsilonGreedy
17630,0,EpsilonGreedy
17631,0,EpsilonGreedy
17632,0,EpsilonGreedy
17633,0,EpsilonGreedy
17634,0,EpsilonGreedy
17635,0,EpsilonGreedy
17636,0,EpsilonGreedy
17637,0,EpsilonGreedy
17638,1,EpsilonGreedy
17639,0,EpsilonGreedy
17640,0,EpsilonGreedy
17641,0,EpsilonGreedy
17642,0,EpsilonGreedy
17643,0,EpsilonGreedy
17644,0,EpsilonGreedy
17645,0,EpsilonGreedy
17646,0,EpsilonGreedy
17647,1,EpsilonGreedy
17648,0,EpsilonGreedy
17649,0,EpsilonGreedy
17650,0,EpsilonGreedy
17651,0,EpsilonGreedy
17652,1,EpsilonGreedy
17653,0,EpsilonGreedy
17654,0,EpsilonGreedy
17655,0,EpsilonGreedy
17656,0,EpsilonGreedy
17657,0,EpsilonGreedy
17658,1,EpsilonGreedy
17659,0,EpsilonGreedy
17660,0,EpsilonGreedy
17661,0,EpsilonGreedy
17662,1,EpsilonGreedy
17663,0,EpsilonGreedy
17664,1,EpsilonGreedy
17665,0,EpsilonGreedy
17666,1,EpsilonGreedy
17667,1,EpsilonGreedy
17668,0,EpsilonGreedy
17669,0,EpsilonGreedy
17670,0,EpsilonGreedy
17671,1,EpsilonGreedy
17672,1,EpsilonGreedy
17673,1,EpsilonGreedy
17674,0,EpsilonGreedy
17675,1,EpsilonGreedy
17676,1,EpsilonGreedy
17677,0,EpsilonGreedy
17678,0,EpsilonGreedy
17679,1,EpsilonGreedy
17680,0,EpsilonGreedy
17681,0,EpsilonGreedy
17682,0,EpsilonGreedy
17683,1,EpsilonGreedy
17684,0,EpsilonGreedy
17685,1,EpsilonGreedy
17686,0,EpsilonGreedy
17687,0,EpsilonGreedy
17688,1,EpsilonGreedy
17689,0,EpsilonGreedy
17690,0,EpsilonGreedy
17691,1,EpsilonGreedy
17692,0,EpsilonGreedy
17693,0,EpsilonGreedy
17694,0,EpsilonGreedy
17695,1,EpsilonGreedy
17696,1,EpsilonGreedy
17697,0,EpsilonGreedy
17698,0,EpsilonGreedy
17699,0,EpsilonGreedy
17700,0,EpsilonGreedy
17701,0,EpsilonGreedy
17702,1,EpsilonGreedy
17703,0,EpsilonGreedy
17704,1,EpsilonGreedy
17705,0,EpsilonGreedy
17706,0,EpsilonGreedy
17707,1,EpsilonGreedy
17708,0,EpsilonGreedy
17709,0,EpsilonGreedy
17710,1,EpsilonGreedy
17711,0,EpsilonGreedy
17712,1,EpsilonGreedy
17713,0,EpsilonGreedy
17714,0,EpsilonGreedy
17715,0,EpsilonGreedy
17716,0,EpsilonGreedy
17717,0,EpsilonGreedy
17718,1,EpsilonGreedy
17719,0,EpsilonGreedy
17720,0,EpsilonGreedy
17721,1,EpsilonGreedy
17722,0,EpsilonGreedy
17723,0,EpsilonGreedy
17724,1,EpsilonGreedy
17725,0,EpsilonGreedy
17726,0,EpsilonGreedy
17727,0,EpsilonGreedy
17728,0,EpsilonGreedy
17729,0,EpsilonGreedy
17730,0,EpsilonGreedy
17731,0,EpsilonGreedy
17732,1,EpsilonGreedy
17733,0,EpsilonGreedy
17734,0,EpsilonGreedy
17735,1,EpsilonGreedy
17736,0,EpsilonGreedy
17737,1,EpsilonGreedy
17738,0,EpsilonGreedy
17739,0,EpsilonGreedy
17740,0,EpsilonGreedy
17741,0,EpsilonGreedy
17742,1,EpsilonGreedy
17743,1,EpsilonGreedy
17744,0,EpsilonGreedy
17745,1,EpsilonGreedy
17746,0,EpsilonGreedy
17747,0,EpsilonGreedy
17748,0,EpsilonGreedy
17749,0,EpsilonGreedy
17750,1,EpsilonGreedy
17751,0,EpsilonGreedy
17752,0,EpsilonGreedy
17753,0,EpsilonGreedy
17754,0,EpsilonGreedy
17755,0,EpsilonGreedy
17756,0,EpsilonGreedy
17757,0,EpsilonGreedy
17758,1,EpsilonGreedy
17759,0,EpsilonGreedy
17760,0,EpsilonGreedy
17761,0,EpsilonGreedy
17762,0,EpsilonGreedy
17763,0,EpsilonGreedy
17764,0,EpsilonGreedy
17765,0,EpsilonGreedy
17766,0,EpsilonGreedy
17767,0,EpsilonGreedy
17768,0,EpsilonGreedy
17769,0,EpsilonGreedy
17770,0,EpsilonGreedy
17771,1,EpsilonGreedy
17772,1,EpsilonGreedy
17773,1,EpsilonGreedy
17774,0,EpsilonGreedy
17775,0,EpsilonGreedy
17776,0,EpsilonGreedy
17777,1,EpsilonGreedy
17778,0,EpsilonGreedy
17779,0,EpsilonGreedy
17780,1,EpsilonGreedy
17781,0,EpsilonGreedy
17782,0,EpsilonGreedy
17783,1,EpsilonGreedy
17784,0,EpsilonGreedy
17785,1,EpsilonGreedy
17786,0,EpsilonGreedy
17787,1,EpsilonGreedy
17788,0,EpsilonGreedy
17789,1,EpsilonGreedy
17790,0,EpsilonGreedy
17791,0,EpsilonGreedy
17792,0,EpsilonGreedy
17793,0,EpsilonGreedy
17794,0,EpsilonGreedy
17795,1,EpsilonGreedy
17796,0,EpsilonGreedy
17797,1,EpsilonGreedy
17798,0,EpsilonGreedy
17799,0,EpsilonGreedy
17800,1,EpsilonGreedy
17801,0,EpsilonGreedy
17802,0,EpsilonGreedy
17803,1,EpsilonGreedy
17804,0,EpsilonGreedy
17805,1,EpsilonGreedy
17806,1,EpsilonGreedy
17807,0,EpsilonGreedy
17808,0,EpsilonGreedy
17809,1,EpsilonGreedy
17810,0,EpsilonGreedy
17811,1,EpsilonGreedy
17812,0,EpsilonGreedy
17813,1,EpsilonGreedy
17814,0,EpsilonGreedy
17815,1,EpsilonGreedy
17816,0,EpsilonGreedy
17817,0,EpsilonGreedy
17818,1,EpsilonGreedy
17819,0,EpsilonGreedy
17820,0,EpsilonGreedy
17821,0,EpsilonGreedy
17822,0,EpsilonGreedy
17823,0,EpsilonGreedy
17824,0,EpsilonGreedy
17825,0,EpsilonGreedy
17826,0,EpsilonGreedy
17827,0,EpsilonGreedy
17828,0,EpsilonGreedy
17829,0,EpsilonGreedy
17830,1,EpsilonGreedy
17831,1,EpsilonGreedy
17832,0,EpsilonGreedy
17833,0,EpsilonGreedy
17834,0,EpsilonGreedy
17835,1,EpsilonGreedy
17836,0,EpsilonGreedy
17837,0,EpsilonGreedy
17838,0,EpsilonGreedy
17839,1,EpsilonGreedy
17840,0,EpsilonGreedy
17841,0,EpsilonGreedy
17842,0,EpsilonGreedy
17843,0,EpsilonGreedy
17844,1,EpsilonGreedy
17845,0,EpsilonGreedy
17846,0,EpsilonGreedy
17847,1,EpsilonGreedy
17848,0,EpsilonGreedy
17849,0,EpsilonGreedy
17850,0,EpsilonGreedy
17851,0,EpsilonGreedy
17852,1,EpsilonGreedy
17853,0,EpsilonGreedy
17854,1,EpsilonGreedy
17855,1,EpsilonGreedy
17856,0,EpsilonGreedy
17857,0,EpsilonGreedy
17858,0,EpsilonGreedy
17859,0,EpsilonGreedy
17860,0,EpsilonGreedy
17861,0,EpsilonGreedy
17862,0,EpsilonGreedy
17863,0,EpsilonGreedy
17864,0,EpsilonGreedy
17865,0,EpsilonGreedy
17866,0,EpsilonGreedy
17867,1,EpsilonGreedy
17868,1,EpsilonGreedy
17869,0,EpsilonGreedy
17870,1,EpsilonGreedy
17871,0,EpsilonGreedy
17872,0,EpsilonGreedy
17873,0,EpsilonGreedy
17874,0,EpsilonGreedy
17875,0,EpsilonGreedy
17876,0,EpsilonGreedy
17877,0,EpsilonGreedy
17878,1,EpsilonGreedy
17879,0,EpsilonGreedy
17880,0,EpsilonGreedy
17881,1,EpsilonGreedy
17882,0,EpsilonGreedy
17883,0,EpsilonGreedy
17884,1,EpsilonGreedy
17885,1,EpsilonGreedy
17886,1,EpsilonGreedy
17887,0,EpsilonGreedy
17888,0,EpsilonGreedy
17889,0,EpsilonGreedy
17890,0,EpsilonGreedy
17891,0,EpsilonGreedy
17892,0,EpsilonGreedy
17893,0,EpsilonGreedy
17894,1,EpsilonGreedy
17895,0,EpsilonGreedy
17896,1,EpsilonGreedy
17897,0,EpsilonGreedy
17898,0,EpsilonGreedy
17899,1,EpsilonGreedy
17900,0,EpsilonGreedy
17901,1,EpsilonGreedy
17902,1,EpsilonGreedy
17903,1,EpsilonGreedy
17904,0,EpsilonGreedy
17905,0,EpsilonGreedy
17906,1,EpsilonGreedy
17907,0,EpsilonGreedy
17908,0,EpsilonGreedy
17909,0,EpsilonGreedy
17910,0,EpsilonGreedy
17911,1,EpsilonGreedy
17912,1,EpsilonGreedy
17913,1,EpsilonGreedy
17914,0,EpsilonGreedy
17915,0,EpsilonGreedy
17916,0,EpsilonGreedy
17917,0,EpsilonGreedy
17918,0,EpsilonGreedy
17919,1,EpsilonGreedy
17920,0,EpsilonGreedy
17921,0,EpsilonGreedy
17922,0,EpsilonGreedy
17923,0,EpsilonGreedy
17924,0,EpsilonGreedy
17925,0,EpsilonGreedy
17926,1,EpsilonGreedy
17927,0,EpsilonGreedy
17928,1,EpsilonGreedy
17929,1,EpsilonGreedy
17930,0,EpsilonGreedy
17931,0,EpsilonGreedy
17932,0,EpsilonGreedy
17933,0,EpsilonGreedy
17934,0,EpsilonGreedy
17935,0,EpsilonGreedy
17936,0,EpsilonGreedy
17937,0,EpsilonGreedy
17938,0,EpsilonGreedy
17939,1,EpsilonGreedy
17940,1,EpsilonGreedy
17941,1,EpsilonGreedy
17942,0,EpsilonGreedy
17943,0,EpsilonGreedy
17944,0,EpsilonGreedy
17945,0,EpsilonGreedy
17946,0,EpsilonGreedy
17947,0,EpsilonGreedy
17948,1,EpsilonGreedy
17949,1,EpsilonGreedy
17950,0,EpsilonGreedy
17951,1,EpsilonGreedy
17952,0,EpsilonGreedy
17953,1,EpsilonGreedy
17954,0,EpsilonGreedy
17955,0,EpsilonGreedy
17956,0,EpsilonGreedy
17957,1,EpsilonGreedy
17958,0,EpsilonGreedy
17959,1,EpsilonGreedy
17960,0,EpsilonGreedy
17961,1,EpsilonGreedy
17962,0,EpsilonGreedy
17963,0,EpsilonGreedy
17964,0,EpsilonGreedy
17965,0,EpsilonGreedy
17966,0,EpsilonGreedy
17967,0,EpsilonGreedy
17968,1,EpsilonGreedy
17969,0,EpsilonGreedy
17970,0,EpsilonGreedy
17971,0,EpsilonGreedy
17972,0,EpsilonGreedy
17973,0,EpsilonGreedy
17974,0,EpsilonGreedy
17975,1,EpsilonGreedy
17976,1,EpsilonGreedy
17977,1,EpsilonGreedy
17978,0,EpsilonGreedy
17979,0,EpsilonGreedy
17980,1,EpsilonGreedy
17981,0,EpsilonGreedy
17982,0,EpsilonGreedy
17983,0,EpsilonGreedy
17984,1,EpsilonGreedy
17985,0,EpsilonGreedy
17986,0,EpsilonGreedy
17987,0,EpsilonGreedy
17988,1,EpsilonGreedy
17989,0,EpsilonGreedy
17990,0,EpsilonGreedy
17991,1,EpsilonGreedy
17992,0,EpsilonGreedy
17993,0,EpsilonGreedy
17994,0,EpsilonGreedy
17995,0,EpsilonGreedy
17996,1,EpsilonGreedy
17997,1,EpsilonGreedy
17998,1,EpsilonGreedy
17999,1,EpsilonGreedy
18000,1,EpsilonGreedy
18001,0,EpsilonGreedy
18002,0,EpsilonGreedy
18003,0,EpsilonGreedy
18004,0,EpsilonGreedy
18005,0,EpsilonGreedy
18006,1,EpsilonGreedy
18007,0,EpsilonGreedy
18008,1,EpsilonGreedy
18009,0,EpsilonGreedy
18010,0,EpsilonGreedy
18011,0,EpsilonGreedy
18012,0,EpsilonGreedy
18013,0,EpsilonGreedy
18014,0,EpsilonGreedy
18015,0,EpsilonGreedy
18016,0,EpsilonGreedy
18017,0,EpsilonGreedy
18018,0,EpsilonGreedy
18019,0,EpsilonGreedy
18020,0,EpsilonGreedy
18021,0,EpsilonGreedy
18022,1,EpsilonGreedy
18023,0,EpsilonGreedy
18024,1,EpsilonGreedy
18025,0,EpsilonGreedy
18026,0,EpsilonGreedy
18027,1,EpsilonGreedy
18028,0,EpsilonGreedy
18029,0,EpsilonGreedy
18030,1,EpsilonGreedy
18031,0,EpsilonGreedy
18032,0,EpsilonGreedy
18033,1,EpsilonGreedy
18034,0,EpsilonGreedy
18035,1,EpsilonGreedy
18036,0,EpsilonGreedy
18037,0,EpsilonGreedy
18038,0,EpsilonGreedy
18039,0,EpsilonGreedy
18040,0,EpsilonGreedy
18041,0,EpsilonGreedy
18042,1,EpsilonGreedy
18043,0,EpsilonGreedy
18044,1,EpsilonGreedy
18045,0,EpsilonGreedy
18046,0,EpsilonGreedy
18047,1,EpsilonGreedy
18048,0,EpsilonGreedy
18049,0,EpsilonGreedy
18050,0,EpsilonGreedy
18051,0,EpsilonGreedy
18052,1,EpsilonGreedy
18053,0,EpsilonGreedy
18054,1,EpsilonGreedy
18055,0,EpsilonGreedy
18056,0,EpsilonGreedy
18057,0,EpsilonGreedy
18058,0,EpsilonGreedy
18059,0,EpsilonGreedy
18060,0,EpsilonGreedy
18061,1,EpsilonGreedy
18062,0,EpsilonGreedy
18063,1,EpsilonGreedy
18064,0,EpsilonGreedy
18065,1,EpsilonGreedy
18066,0,EpsilonGreedy
18067,0,EpsilonGreedy
18068,0,EpsilonGreedy
18069,0,EpsilonGreedy
18070,0,EpsilonGreedy
18071,0,EpsilonGreedy
18072,1,EpsilonGreedy
18073,1,EpsilonGreedy
18074,0,EpsilonGreedy
18075,1,EpsilonGreedy
18076,1,EpsilonGreedy
18077,0,EpsilonGreedy
18078,0,EpsilonGreedy
18079,0,EpsilonGreedy
18080,0,EpsilonGreedy
18081,1,EpsilonGreedy
18082,1,EpsilonGreedy
18083,0,EpsilonGreedy
18084,0,EpsilonGreedy
18085,0,EpsilonGreedy
18086,0,EpsilonGreedy
18087,0,EpsilonGreedy
18088,0,EpsilonGreedy
18089,1,EpsilonGreedy
18090,0,EpsilonGreedy
18091,1,EpsilonGreedy
18092,1,EpsilonGreedy
18093,1,EpsilonGreedy
18094,0,EpsilonGreedy
18095,0,EpsilonGreedy
18096,0,EpsilonGreedy
18097,0,EpsilonGreedy
18098,0,EpsilonGreedy
18099,1,EpsilonGreedy
18100,0,EpsilonGreedy
18101,0,EpsilonGreedy
18102,1,EpsilonGreedy
18103,1,EpsilonGreedy
18104,1,EpsilonGreedy
18105,0,EpsilonGreedy
18106,1,EpsilonGreedy
18107,0,EpsilonGreedy
18108,1,EpsilonGreedy
18109,0,EpsilonGreedy
18110,0,EpsilonGreedy
18111,0,EpsilonGreedy
18112,0,EpsilonGreedy
18113,0,EpsilonGreedy
18114,0,EpsilonGreedy
18115,0,EpsilonGreedy
18116,0,EpsilonGreedy
18117,1,EpsilonGreedy
18118,1,EpsilonGreedy
18119,0,EpsilonGreedy
18120,1,EpsilonGreedy
18121,0,EpsilonGreedy
18122,0,EpsilonGreedy
18123,0,EpsilonGreedy
18124,0,EpsilonGreedy
18125,0,EpsilonGreedy
18126,1,EpsilonGreedy
18127,0,EpsilonGreedy
18128,0,EpsilonGreedy
18129,0,EpsilonGreedy
18130,0,EpsilonGreedy
18131,0,EpsilonGreedy
18132,1,EpsilonGreedy
18133,0,EpsilonGreedy
18134,0,EpsilonGreedy
18135,1,EpsilonGreedy
18136,0,EpsilonGreedy
18137,0,EpsilonGreedy
18138,1,EpsilonGreedy
18139,1,EpsilonGreedy
18140,1,EpsilonGreedy
18141,0,EpsilonGreedy
18142,1,EpsilonGreedy
18143,0,EpsilonGreedy
18144,0,EpsilonGreedy
18145,0,EpsilonGreedy
18146,0,EpsilonGreedy
18147,1,EpsilonGreedy
18148,0,EpsilonGreedy
18149,1,EpsilonGreedy
18150,0,EpsilonGreedy
18151,0,EpsilonGreedy
18152,0,EpsilonGreedy
18153,0,EpsilonGreedy
18154,0,EpsilonGreedy
18155,1,EpsilonGreedy
18156,0,EpsilonGreedy
18157,0,EpsilonGreedy
18158,0,EpsilonGreedy
18159,0,EpsilonGreedy
18160,0,EpsilonGreedy
18161,0,EpsilonGreedy
18162,0,EpsilonGreedy
18163,0,EpsilonGreedy
18164,0,EpsilonGreedy
18165,0,EpsilonGreedy
18166,0,EpsilonGreedy
18167,0,EpsilonGreedy
18168,0,EpsilonGreedy
18169,0,EpsilonGreedy
18170,0,EpsilonGreedy
18171,1,EpsilonGreedy
18172,1,EpsilonGreedy
18173,0,EpsilonGreedy
18174,0,EpsilonGreedy
18175,1,EpsilonGreedy
18176,1,EpsilonGreedy
18177,0,EpsilonGreedy
18178,0,EpsilonGreedy
18179,0,EpsilonGreedy
18180,0,EpsilonGreedy
18181,0,EpsilonGreedy
18182,0,EpsilonGreedy
18183,0,EpsilonGreedy
18184,1,EpsilonGreedy
18185,0,EpsilonGreedy
18186,0,EpsilonGreedy
18187,1,EpsilonGreedy
18188,0,EpsilonGreedy
18189,0,EpsilonGreedy
18190,0,EpsilonGreedy
18191,0,EpsilonGreedy
18192,0,EpsilonGreedy
18193,0,EpsilonGreedy
18194,0,EpsilonGreedy
18195,1,EpsilonGreedy
18196,0,EpsilonGreedy
18197,0,EpsilonGreedy
18198,0,EpsilonGreedy
18199,0,EpsilonGreedy
18200,0,EpsilonGreedy
18201,0,EpsilonGreedy
18202,0,EpsilonGreedy
18203,0,EpsilonGreedy
18204,0,EpsilonGreedy
18205,0,EpsilonGreedy
18206,0,EpsilonGreedy
18207,0,EpsilonGreedy
